Time (s),Volume (m^3),Ar,He,Ne,N2,H2(1),O2(2),H(3),[O]O(4),OO(7),OH(D)(5),H2O(10),O2(S)(11),O(T)(6)
2.0864002862975737e-07,0.08314471999449934,0.0,0.0,0.0,0.0,0.6699999999326821,0.3299999998665228,1.16013414388939e-12,1.334773201649554e-10,9.837354721605394e-18,2.3278916774810727e-18,6.19866225481225e-22,4.536256314403908e-22,2.293395272082062e-18
3.8067912422329524e-07,0.08314471998988406,0.0,0.0,0.0,0.0,0.6699999998771728,0.3299999997555045,1.16034378072742e-12,2.444956205724886e-10,3.421160487457831e-17,8.220426210398122e-18,4.255915482749131e-21,3.1145377963210697e-21,7.986998236577544e-18
7.24757315410371e-07,0.08314471998065348,0.0,0.0,0.0,0.0,0.6699999997661543,0.32999999953346776,1.1607630639675333e-12,4.665322106763263e-10,1.2690888084824727e-16,3.1419776456590386e-17,3.205103334903484e-20,2.3455493036196418e-20,2.971123531964592e-17
9.999999999999997e-07,0.08314471996219232,0.0,0.0,0.0,0.0,0.6699999996773457,0.3299999993558511,1.1610984666278876e-12,6.441486442819582e-10,2.706487061308822e-16,6.984323178303143e-17,1.2226719923424412e-19,8.94778412916747e-20,6.361791751740463e-17
1.4129136977845226e-06,0.08314471996219232,0.0,0.0,0.0,0.0,0.6699999995441168,0.32999999908939415,1.1616016311459208e-12,9.106053477425672e-10,4.862843836597681e-16,1.274853487539288e-16,2.57607728669726e-19,1.8852327821303188e-19,1.1448405968846798e-16
2.1010700801586742e-06,0.08314471994373115,0.0,0.0,0.0,0.0,0.6699999993220792,0.32999999864532037,1.1624401988628358e-12,1.3546784411918663e-09,1.017921090347885e-15,2.771802481711496e-16,7.480159514710546e-19,5.474181645243464e-19,2.405574720641567e-16
2.789226462532826e-06,0.08314471992526996,0.0,0.0,0.0,0.0,0.6699999991000414,0.3299999982012464,1.1632787671524985e-12,1.7987514905554342e-09,1.720119155189586e-15,4.844201877713364e-16,1.6050887636051167e-18,1.1746535455343385e-18,4.0790772164347995e-16
4.16553922728113e-06,0.08314471988834757,0.0,0.0,0.0,0.0,0.6699999986559655,0.3299999973130981,1.1649559051830493e-12,2.6868974839033808e-09,3.519855405505821e-15,1.0459275779434773e-15,4.522376108225765e-18,3.3096537894300826e-18,8.394087940466119e-16
5.5418519920294324e-06,0.08314471985142519,0.0,0.0,0.0,0.0,0.669999998211889,0.3299999964249492,1.1666330456050042e-12,3.5750433103684756e-09,5.933441861336986e-15,1.850933644267725e-15,9.73245849431187e-18,7.122670148189332e-18,1.4225023783704257e-15
6.918164756777735e-06,0.0831447198145027,0.0,0.0,0.0,0.0,0.6699999977678118,0.32999999553679954,1.1683101888154676e-12,4.463188954945199e-09,8.993838134378995e-15,2.9420051820013247e-15,1.8230956518789134e-17,1.334240041006493e-17,2.1678580145525617e-15
9.670790286274342e-06,0.08314471974065764,0.0,0.0,0.0,0.0,0.6699999968796551,0.3299999937604982,1.1716644852550064e-12,6.239479667672132e-09,1.7024320515527352e-14,6.164518110146078e-15,5.18851153257033e-17,3.797314046334731e-17,4.154475492089475e-15
9.999999999999997e-06,0.08314471966681247,0.0,0.0,0.0,0.0,0.6699999967734327,0.32999999354805515,1.1720656548443816e-12,6.451921210074029e-09,1.8150184849158446e-14,6.651748698416296e-15,5.785356315287725e-17,4.234137260347717e-17,4.436034983877535e-15
1.2423415815770948e-05,0.08314471966681247,0.0,0.0,0.0,0.0,0.6699999959914955,0.329999991984194,1.1750187962517178e-12,8.015769599628376e-09,2.7525728009962477e-14,1.0907888157855852e-14,1.145673654999899e-16,8.3849742706875e-17,6.797738440278447e-15
1.5176041345267554e-05,0.08314471959296713,0.0,0.0,0.0,0.0,0.6699999951033331,0.32999999020788695,1.1783731236633367e-12,9.792058727122853e-09,4.040788112673556e-14,1.737843661353877e-14,2.174541732474858e-16,1.5915290949313892e-16,1.0096132960661056e-14
1.792866687476416e-05,0.08314471951912164,0.0,0.0,0.0,0.0,0.6699999942151678,0.3299999884315771,1.1817274693250715e-12,1.1568347027011577e-08,5.5581842072926465e-14,2.577993441400074e-14,3.7338140056327815e-16,2.7327813340790624e-16,1.4048150143742385e-14
2.343391793375737e-05,0.08314471937143038,0.0,0.0,0.0,0.0,0.6699999924388282,0.32999998487894894,1.188436221759877e-12,1.51209210653592e-08,9.249685897736426e-14,4.908182442995108e-14,8.990713837545689e-16,6.580451463902593e-16,2.3907552644802485e-14
2.893916899275058e-05,0.08314471922373864,0.0,0.0,0.0,0.0,0.669999990662477,0.32999998132630937,1.1951450669018844e-12,1.8673491551406007e-08,1.376234896790854e-13,8.229465873140678e-14,1.816792003879023e-15,1.3297639231730674e-15,3.636406261332267e-14
3.444442005174379e-05,0.08314471907604651,0.0,0.0,0.0,0.0,0.6699999888861138,0.3299999777736583,1.2018540176334432e-12,2.2226058332375274e-08,1.9033589001771597e-13,1.2684744232940545e-13,3.2774474973145795e-15,2.398898563213524e-15,5.140523522091065e-14
3.9949671110737004e-05,0.08314471892835408,0.0,0.0,0.0,0.0,0.6699999871097385,0.3299999742209956,1.2085630853080108e-12,2.57786212799781e-08,2.500811134385244e-13,1.839987052880922e-13,5.4539211537201086e-15,3.992004988576404e-15,6.901880891857855e-14
4.5454922169730215e-05,0.08314471878066126,0.0,0.0,0.0,0.0,0.6699999853333507,0.3299999706683209,1.2152722796903364e-12,2.9331180290337878e-08,3.1638214174327113e-13,2.5482998410940704e-13,8.53575580310717e-15,6.247837480193435e-15,8.919290584883993e-14
5.359849373353741e-05,0.08314471856218808,0.0,0.0,0.0,0.0,0.6699999827056291,0.32999996541305066,1.2251970195514566e-12,3.4586249945000896e-08,4.255799554535017e-13,3.867202640019762e-13,1.518755292395674e-14,1.1116880573106087e-14,1.2370556147276287e-13
6.17420652973446e-05,0.08314471834371441,0.0,0.0,0.0,0.0,0.6699999800778793,0.32999996015775324,1.2351220812908496e-12,3.984131055292707e-08,5.46932979876256e-13,5.534809680294742e-13,2.4965296738699053e-14,1.8274204465488375e-14,1.6375762673590066e-13
6.98856368611518e-05,0.08314471812524026,0.0,0.0,0.0,0.0,0.6699999774501005,0.3299999549024278,1.2450474873348084e-12,4.509636192455549e-08,6.793345010526547e-13,7.575893720306154e-13,3.8622591117211337e-14,2.8271521526096746e-14,2.093114647502125e-13
7.8029208424959e-05,0.0831447179067657,0.0,0.0,0.0,0.0,0.669999974822292,0.32999994964707335,1.2549732575049129e-12,5.03514039132282e-08,8.21801716153099e-13,1.0012321944698212e-12,5.696319837721759e-14,4.1697278143457144e-14,2.603293738399404e-13
8.617277998876619e-05,0.08314471768829071,0.0,0.0,0.0,0.0,0.6699999721944525,0.329999944391689,1.2648994087313296e-12,5.5606436417759576e-08,9.734898137811669e-13,1.28627392608237e-12,8.083423679304244e-14,5.917167957778108e-14,3.167739839430096e-13
9.431635155257338e-05,0.08314471746981543,0.0,0.0,0.0,0.0,0.6699999695665817,0.3299999391362737,1.27482595570633e-12,6.086145937259995e-08,1.1336607445117338e-12,1.6143296266209925e-12,1.1112084924109647e-13,8.134278561239751e-14,3.7860806584691254e-13
9.999999999999998e-05,0.0831447172513398,0.0,0.0,0.0,0.0,0.6699999677324907,0.329999935468339,1.2817542386487972e-12,6.452909544527737e-08,1.2501328674059721e-12,1.8695182971077643e-12,1.365468179426715e-13,9.995588843350593e-14,4.249376669472504e-13
0.00010245992311638058,0.0831447172513398,0.0,0.0,0.0,0.0,0.6699999669386781,0.3299999338808261,1.2847529109595268e-12,6.611647274540004e-08,1.3016798909300216e-12,1.986773483453674e-12,1.4873864361867983e-13,1.0888097980035106e-13,4.457947392649776e-13
0.00011874706624399497,0.08314471681438754,0.0,0.0,0.0,0.0,0.6699999616827695,0.32999992336982975,1.3046080888006092e-12,7.662647073312532e-08,1.6590889183344208e-12,2.869473799477398e-12,2.4975532589538653e-13,1.8283186302701245e-13,5.960791839905303e-13
0.00013253617319390441,0.08314471644445162,0.0,0.0,0.0,0.0,0.6699999572328733,0.32999991447084304,1.321419346186412e-12,8.552447079405337e-08,1.9818128985920127e-12,3.764910455510011e-12,3.6693989959892604e-13,2.68620544409754e-13,7.397198243440056e-13
0.00014632528014381385,0.08314471607451464,0.0,0.0,0.0,0.0,0.6699999527828701,0.32999990557174735,1.3382318863375444e-12,9.442244380557749e-08,2.321200967588475e-12,4.7998224927935725e-12,5.183408859532542e-13,3.79460564665658e-13,8.982187769831679e-13
0.00016011438709372328,0.0831447157045765,0.0,0.0,0.0,0.0,0.6699999483327547,0.3299998966725363,1.3550457341447688e-12,1.0332039014773585e-07,2.675896572440068e-12,5.976881386470659e-12,7.089529837238365e-13,5.190094991477587e-13,1.0714031868412327e-12
0.0001739034940436327,0.08314471533463703,0.0,0.0,0.0,0.0,0.6699999438825218,0.32999988777320344,1.371860909087961e-12,1.1221831027377158e-07,3.044805103073496e-12,7.298157676978256e-12,9.438476011213759e-13,6.909812720995688e-13,1.2591018976350733e-12
0.00018769260099354214,0.08314471496469607,0.0,0.0,0.0,0.0,0.6699999394321661,0.32999987887374194,1.3886774257036702e-12,1.2111620470195014e-07,3.427071715940529e-12,8.765173240132897e-12,1.228161699868063e-12,8.99137990395562e-13,1.4611455619306426e-12
0.00020148170794345157,0.08314471459475337,0.0,0.0,0.0,0.0,0.6699999349816821,0.32999986997414493,1.4054952944587517e-12,1.3001407400132655e-07,3.8220397899771156e-12,1.0378998651342837e-11,1.5670836355010703e-12,1.1472795778827112e-12,1.6773666204649914e-12
0.000215270814893361,0.08314471422480883,0.0,0.0,0.0,0.0,0.6699999305310649,0.3299998610744059,1.4223145229843424e-12,1.389119187719073e-07,4.229192113008152e-12,1.2140390877889804e-11,1.9658351210452394e-12,1.4392305713664602e-12,1.9075992071013003e-12
0.00022905992184327044,0.08314471385486215,0.0,0.0,0.0,0.0,0.6699999260803084,0.3299998521745179,1.4391351169377419e-12,1.4780973963081302e-07,4.648109882483062e-12,1.4049889230920913e-11,2.429658114242741e-12,1.7788305202575604e-12,2.1516791016254958e-12
0.00024284902879317987,0.08314471348491312,0.0,0.0,0.0,0.0,0.6699999216294078,0.32999984327447385,1.4559570803126096e-12,1.5670753720727324e-07,5.078457808261803e-12,1.6107850124794005e-11,2.9638090012840552e-12,2.1699297266376743e-12,2.4094437482520196e-12
0.0002566381357430893,0.08314471311496154,0.0,0.0,0.0,0.0,0.6699999171783574,0.3299998343742671,1.4727804156086463e-12,1.6560531214005232e-07,5.519976094768616e-12,1.8314465642812124e-11,3.573555201063001e-12,2.6163867567787076e-12,2.680732273513035e-12
0.00027042724269299873,0.08314471274500716,0.0,0.0,0.0,0.0,0.6699999127271518,0.32999982547389073,1.489605124189928e-12,1.7450306507182732e-07,5.9724630414400595e-12,2.0669804024518898e-11,4.264169802190036e-12,3.1220645125514798e-12,2.965385457802095e-12
0.00028421634964290816,0.08314471237504974,0.0,0.0,0.0,0.0,0.6699999082757855,0.3299998165733378,1.5064312066969992e-12,1.8340079664296737e-07,6.4357557430350665e-12,2.3173854587462034e-11,5.04092595542436e-12,3.690826123660095e-12,3.263245692930159e-12
0.000311794563542727,0.08314471163512478,0.0,0.0,0.0,0.0,0.6699998993725494,0.32999979877167457,1.540087492829281e-12,2.011961982475181e-07,7.394278863056647e-12,2.8627704484752785e-11,6.873947714107178e-12,5.0330486074838696e-12,3.897964946685461e-12
0.0003393727774425459,0.0831447108951847,0.0,0.0,0.0,0.0,0.6699998904686056,0.3299997809692227,1.5737492698473454e-12,2.1899152195557163e-07,8.394760456287273e-12,3.467494271779891e-11,9.114726350080929e-12,6.673904683684112e-12,4.583660988558323e-12
0.0003641931699523829,0.0831447102292242,0.0,0.0,0.0,0.0,0.6699998824544161,0.32999976494629635,1.6040495558915232e-12,2.3500725073063976e-07,9.330683339468254e-12,4.062343915645474e-11,1.1514789573727117e-11,8.431455603975842e-12,5.243377046722814e-12
0.00038901356246221993,0.0831447095632484,0.0,0.0,0.0,0.0,0.6699998744395869,0.32999974892264694,1.6343542724332647e-12,2.5102292382509e-07,1.0300023027546733e-11,4.704980963787808e-11,1.4309720983785815e-11,1.0478226564987761e-11,5.942548279220905e-12
0.00041383395497205695,0.08314470889725593,0.0,0.0,0.0,0.0,0.669999866424087,0.3299997328982348,1.664663409651889e-12,2.6703854458201466e-07,1.130264575851757e-11,5.395258312939152e-11,1.752997443481971e-11,1.2836536302687093e-11,6.680329967430319e-12
0.00043865434748189397,0.08314470823124538,0.0,0.0,0.0,0.0,0.6699998584078853,0.32999971687302065,1.6949769576408402e-12,2.83054116227665e-07,1.2338453951631735e-11,6.133029816562083e-11,2.120590660951555e-11,1.5528633974971576e-11,7.455892945151284e-12
0.000463474739991731,0.08314470756521535,0.0,0.0,0.0,0.0,0.6699998503909511,0.32999970084696517,1.7252949064902396e-12,2.990696418753616e-07,1.3407380471759901e-11,6.918151101307156e-11,2.5367780424664293e-11,1.8576701584984948e-11,8.268423346462105e-12
0.000513115525011405,0.08314470623309109,0.0,0.0,0.0,0.0,0.6699998343547603,0.32999966879217435,1.7859439677823576e-12,3.3110056709501575e-07,1.5644426398683597e-11,8.629881082776097e-11,3.526996117870838e-11,2.5829156843997208e-11,1.0001205410611923e-11
0.000562756310031079,0.083144704900872,0.0,0.0,0.0,0.0,0.6699998183152684,0.3299996367335518,1.8466105179603023e-12,3.6313134301461846e-07,1.801361092615276e-11,1.0529367371036e-10,4.747685309992777e-11,3.4770091611592375e-11,1.1872461527763798e-11
0.0006123970950507531,0.08314470356854702,0.0,0.0,0.0,0.0,0.669999802272231,0.3299996046707897,1.9072944870977012e-12,3.95161990802794e-07,2.0514876400046037e-11,1.2615615467300076e-10,6.222746945001901e-11,4.557474611801339e-11,1.3876206048818922e-11
0.0006620378800704271,0.0831447022361052,0.0,0.0,0.0,0.0,0.669999786225405,0.32999957260358254,1.9679958118036437e-12,4.2719253014738487e-07,2.3148190780994557e-11,1.4887724660169457e-10,7.975961382674776e-11,5.841749195529106e-11,1.6006674077882022e-11
0.0007116786650901011,0.08314470090353572,0.0,0.0,0.0,0.0,0.6699997701745487,0.3299995405316266,2.0287144347578388e-12,4.592229793832919e-07,2.591352987454894e-11,1.7344880636701518e-10,1.003099979176119e-10,7.347191591718933e-11,1.825831370225496e-11
0.0007613194501097752,0.08314469957082783,0.0,0.0,0.0,0.0,0.669999754119421,0.32999950845462084,2.0894503038993657e-12,4.912533556082692e-07,2.881088254374097e-11,1.998634457504588e-10,1.241143477538874e-10,9.091089548708894e-11,2.0625778737247762e-11
0.0008109602351294492,0.0831446982379709,0.0,0.0,0.0,0.0,0.6699997380597832,0.3299994763722654,2.150203371890933e-12,5.232836747751668e-07,3.184024946735061e-11,2.2811445670459556e-10,1.5140748751329346e-10,1.1090665809911176e-10,2.310392235440281e-11
0.0008606010201491233,0.08314469690495438,0.0,0.0,0.0,0.0,0.6699997219953963,0.32999944428426226,2.2109735956207858e-12,5.553139517990386e-07,3.5001635583758996e-11,2.5819573817863716e-10,1.824234360520921e-10,1.3363084911125344e-10,2.5687789078302866e-11
0.0009598825901884712,0.08314469423840072,0.0,0.0,0.0,0.0,0.6699996898514269,0.3299993800901281,2.3325653570501223e-12,6.193744343025511e-07,4.1720481946890636e-11,3.238274621453722e-10,2.5655617540695343e-10,1.879484432435719e-10,3.115379114662929e-11
0.0009999999999999998,0.08314469195456453,0.0,0.0,0.0,0.0,0.6699996768566967,0.329999354143467,2.3817171638494535e-12,6.452598001033254e-07,4.458522647634653e-11,3.5240940125179966e-10,2.9142314938899915e-10,2.1349707065567e-10,3.3468792503724904e-11
0.0010448922942935019,0.08314469195456453,0.0,0.0,0.0,0.0,0.669999662310918,0.3299993251033132,2.436732335170573e-12,6.742261186698448e-07,4.7893173096373164e-11,3.8579595454194183e-10,3.3401385356603053e-10,2.447061868943037e-10,3.6127747267708624e-11
0.0011299019983985325,0.08314468967011726,0.0,0.0,0.0,0.0,0.6699996347532213,0.3299992700958706,2.5409491640758456e-12,7.290778506788637e-07,5.445306388546193e-11,4.5306708749107195e-10,4.25597026199543e-10,3.1181840213639956e-10,4.135034412994355e-11
0.001214911702503563,0.08314468738500795,0.0,0.0,0.0,0.0,0.6699996071771629,0.32999921506634095,2.6452157162714984e-12,7.83929681026777e-07,6.140017972963111e-11,5.256231189244237e-10,5.324629760688659e-10,3.901339198849514e-10,4.680185855217041e-11
0.0012999214066085937,0.08314468509918582,0.0,0.0,0.0,0.0,0.6699995795815739,0.3299991600132725,2.7495318803368564e-12,8.387816552760847e-07,6.87345465571579e-11,6.03448681722741e-10,6.557653638671314e-10,4.804988333444327e-10,5.246383804911306e-11
0.0013849311107136243,0.08314468281260076,0.0,0.0,0.0,0.0,0.6699995519652904,0.3299991049352205,2.8538975580010798e-12,8.936338144655058e-07,7.64561837439475e-11,6.865303680914929e-10,7.966547383402705e-10,5.837568339730755e-10,5.831902224610854e-11
0.001469940814818655,0.08314468052520278,0.0,0.0,0.0,0.0,0.6699995243271516,0.3299990498307466,2.9583126617775014e-12,9.484861955915619e-07,8.456511043474918e-11,7.748563983330616e-10,9.562789275247711e-10,7.00749460574021e-10,6.435127175814272e-11
0.0015549505189236855,0.08314467823694226,0.0,0.0,0.0,0.0,0.6699994966660004,0.3299989946984177,3.0627771130034355e-12,1.0033388320268988e-06,9.306135151927779e-11,8.684163453129975e-10,1.1357833713809337e-09,8.323163045332559e-10,7.054550045834757e-11
0.0016399602230287161,0.08314467594776978,0.0,0.0,0.0,0.0,0.6699994689806832,0.3299989395368061,3.1672908405077996e-12,1.058191753860224e-06,1.0194493547133152e-10,9.672009412190386e-10,1.3363113831499208e-09,9.792951623712274e-10,7.688761281505216e-11
0.0017249699271337468,0.08314467365763628,0.0,0.0,0.0,0.0,0.6699994412700494,0.32999888434448843,3.271853779504242e-12,1.113044988203909e-06,1.1121589011426995e-10,1.0712019144903264e-09,1.5590043819305975e-09,1.1425221660083017e-09,8.336444379272742e-11
0.0018099796312387774,0.0831446713664928,0.0,0.0,0.0,0.0,0.6699994135329503,0.32999882912004563,3.3764658706030085e-12,1.1678985594654876e-06,1.2087424265735906e-10,1.1804118458412672e-09,1.8050020939911054e-09,1.322831889165179e-09,8.996370223270366e-11
0.001894989335343808,0.0831446690742907,0.0,0.0,0.0,0.0,0.6699993857682407,0.32999877386206267,3.481127058928651e-12,1.2227524895912158e-06,1.3092002210396942e-10,1.2948240405062441e-09,2.0754427300644737e-09,1.5210574350408823e-09,9.66739171305307e-11
0.001979999039448839,0.08314466678098135,0.0,0.0,0.0,0.0,0.669999357974776,0.3299987185691281,3.585837293453343e-12,1.2776067982761628e-06,1.4135325978556046e-10,1.4144324295351083e-09,2.3714631338161466e-09,1.7380305018856484e-09,1.0348438732041631e-10
0.0020650087435538696,0.0831446644865165,0.0,0.0,0.0,0.0,0.6699993301514152,0.32999866323983373,3.690596526495174e-12,1.3324615031490648e-06,1.5217398800827029e-10,1.5392314931538797e-09,2.6941989089850216e-09,1.974581431829254e-09,1.1038513407081058e-10
0.0021500184476589005,0.08314466219084787,0.0,0.0,0.0,0.0,0.6699993022970182,0.3299986078727749,3.795404713299726e-12,1.387316619936983e-06,1.6338223932017255e-10,1.669216196347993e-09,3.0447845301347225e-09,2.2315392465557052e-09,1.1736685650445617e-10
0.0022350281517639313,0.0831446598939274,0.0,0.0,0.0,0.0,0.6699992744104469,0.3299985524665495,3.900261811658592e-12,1.4421721626153474e-06,1.7497804706494814e-10,1.8043819306150611e-09,3.424353442083503e-09,2.5097316734416706e-09,1.2442088949308429e-10
0.0024050475599739925,0.08314465529613937,0.0,0.0,0.0,0.0,0.6699992185362361,0.329998441531007,4.110122585186604e-12,1.5518845735591366e-06,1.9933247129483722e-10,2.0902399187141536e-09,4.274970267325838e-09,3.133124874660394e-09,1.3871417525121516e-10
0.0025580650273630476,0.0831446511533693,0.0,0.0,0.0,0.0,0.6699991681280225,0.3299983415410636,4.299164177436755e-12,1.6506273088230129e-06,2.225772539055984e-10,2.365192151654182e-09,5.15100082188759e-09,3.77507880630648e-09,1.5175017044428874e-10
0.0027110824947521026,0.08314464700580122,0.0,0.0,0.0,0.0,0.6699991175979281,0.32999824140254436,4.488363674718603e-12,1.7493715743406052e-06,2.470782854995962e-10,2.6568742933034877e-09,6.138525894574572e-09,4.498647473680639e-09,1.6491079557236145e-10
0.0028640999621411577,0.08314464285315883,0.0,0.0,0.0,0.0,0.6699990669393611,0.32999814110736797,4.677720891665241e-12,1.84811740352703e-06,2.7283579272351494e-10,2.9652699238656926e-09,7.24412817074443e-09,5.30861183833569e-09,1.781637875038918e-10
0.0030171174295302128,0.08314463869516645,0.0,0.0,0.0,0.0,0.6699990161457404,0.32999804064747673,4.867235654663762e-12,1.9468648194680026e-06,2.998500110428081e-10,3.2903646799258556e-09,8.474384535631244e-09,6.2097387616210895e-09,1.914809561846165e-10
0.003170134896919268,0.08314463453154931,0.0,0.0,0.0,0.0,0.6699989652104931,0.3299979400148369,5.0569078000826535e-12,2.0456138362036824e-06,3.2812118433618415e-10,3.6321459502826067e-09,9.835866833254135e-09,7.206780448446052e-09,2.048377233660062e-10
0.003323152364308323,0.0831446303620332,0.0,0.0,0.0,0.0,0.6699989141270539,0.3299978392014379,5.2467371728729114e-12,2.144364459843188e-06,3.57649563460811e-10,3.990602630665122e-09,1.1335142517572598e-08,8.3044737617548e-09,2.1821271101490505e-10
0.003476169831697378,0.08314462618634447,0.0,0.0,0.0,0.0,0.6699988628888645,0.32999773819929185,5.436723625434107e-12,2.2431166895332712e-06,3.884354061539107e-10,4.365724922682789e-09,1.2978775211643242e-08,9.507539419797461e-09,2.3158737375137814e-10
0.003629187299086433,0.08314462200421009,0.0,0.0,0.0,0.0,0.669998811489372,0.329997637000434,5.626867016695281e-12,2.3418705182975372e-06,4.2047897760950256e-10,4.757504169019604e-09,1.4773325187159585e-08,1.0820681083829419e-08,2.449456723935497e-10
0.003782204766475488,0.08314461781535727,0.0,0.0,0.0,0.0,0.6699987599220286,0.3299975355969232,5.81716721134177e-12,2.4406259337730848e-06,4.5378055022306557e-10,5.165932713766768e-09,1.6725349784097563e-08,1.2248584350997519e-08,2.5827378317221807e-10
0.0039352222338645436,0.08314461361951377,0.0,0.0,0.0,0.0,0.6699987081802915,0.3299974339808414,6.007624079130368e-12,2.539382918861225e-06,4.883404030078045e-10,5.591003779684508e-09,1.884140378181446e-08,1.3795915660500446e-08,2.715598386289563e-10
0.004088239701253599,0.08314460941640758,0.0,0.0,0.0,0.0,0.6699986562576213,0.3299973321442954,6.198237494269572e-12,2.638141452302071e-06,5.241588216019309e-10,6.03271135877553e-09,2.1128039726908573e-08,1.5467321117032083e-08,2.847936967793089e-10
0.0042412571686426545,0.08314460520576705,0.0,0.0,0.0,0.0,0.6699986041474824,0.3299972300794169,6.389007334876198e-12,2.7369015091789085e-06,5.612360984846959e-10,6.491050117074178e-09,2.359180822037752e-08,1.726742523335694e-08,2.979667359542049e-10
0.00439427463603171,0.08314460098732078,0.0,0.0,0.0,0.0,0.6699985518433419,0.3299971277783639,6.5799334825074785e-12,2.8356630613599106e-06,5.995725328325295e-10,6.966015313050429e-09,2.6239258168433988e-08,1.920082959542954e-08,3.1107167276936697e-10
0.0045472921034207655,0.08314459676079758,0.0,0.0,0.0,0.0,0.6699984993386694,0.32999702523332114,6.771015821746814e-12,2.934426077885959e-06,6.391684302896896e-10,7.457602726015792e-09,2.907693700259368e-08,2.127211145451289e-08,3.2410240073876063e-10
0.004700309570809821,0.08314459252592642,0.0,0.0,0.0,0.0,0.6699984466269377,0.3299969224365015,6.962254239823172e-12,3.033190525312088e-06,6.800241029944413e-10,7.96580859159317e-09,3.211139087368081e-08,2.348582225019672e-08,3.370538471970636e-10
0.0048533270381988765,0.08314458828243658,0.0,0.0,0.0,0.0,0.6699983937016205,0.3299968193801479,7.153648626262134e-12,3.1319563680077863e-06,7.221398696608376e-10,8.490629543948044e-09,3.534916482251133e-08,2.5846486066903785e-08,3.499218465174811e-10
0.005006344505587932,0.08314458403005733,0.0,0.0,0.0,0.0,0.6699983405561936,0.3299967160565332,7.345198872576098e-12,3.2307235684202395e-06,7.655160555077602e-10,9.032062564991807e-09,3.8796802929223806e-08,2.8358598025973306e-08,3.6270302789460185e-10
0.0051593619729769875,0.08314457976851812,0.0,0.0,0.0,0.0,0.6699982871841347,0.3299966124579629,7.536904871988901e-12,3.3294920873045247e-06,8.101529921730543e-10,9.590104939650142e-09,4.246084844345782e-08,3.102662261566618e-08,3.75394716152597e-10
0.005312379440366043,0.08314457549754865,0.0,0.0,0.0,0.0,0.6699982335789225,0.3299965085767765,7.728766519182978e-12,3.428261883924835e-06,8.560510177347933e-10,1.0164754216015527e-08,4.634784389776033e-08,3.3854991961667986e-08,3.8799484415765763e-10
0.0054653969077550985,0.0831445712168785,0.0,0.0,0.0,0.0,0.6699981797340365,0.32999640440534844,7.920783710070126e-12,3.527032916230315e-06,9.03210476742117e-10,1.0756008169818113e-08,5.046433120630039e-08,3.684810404053313e-08,4.005018755319034e-10
0.005771431842533209,0.08314456262535555,0.0,0.0,0.0,0.0,0.6699980712991687,0.3299961951614538,8.305284311555766e-12,3.7245785139694912e-06,1.001315105396409e-09,1.1988322174253682e-08,5.941194642455671e-08,4.334596632263468e-08,4.252327753131631e-10
0.006046863283833508,0.08314455485709862,0.0,0.0,0.0,0.0,0.6699979728227128,0.32999600577361093,8.651865786419197e-12,3.90237333420461e-06,1.0939269616453084e-09,1.3154174082502115e-08,6.831528086662376e-08,4.980081755823263e-08,4.4716540888049716e-10
0.006322294725133808,0.08314454705321132,0.0,0.0,0.0,0.0,0.6699978734683534,0.3299958153286003,8.998949640418879e-12,4.080171458240522e-06,1.190631514207053e-09,1.4373797975757474e-08,7.806388840105019e-08,5.685607152908273e-08,4.68790369818888e-10
0.006597726166434108,0.08314453921211958,0.0,0.0,0.0,0.0,0.669997773198091,0.32999562378346936,9.34653528786746e-12,4.257972609430358e-06,1.2914310044184188e-09,1.5647185689384817e-08,8.869590798628806e-08,6.453588796307803e-08,4.901105803396871e-10
0.0068731576077344075,0.08314453133224961,0.0,0.0,0.0,0.0,0.6699976719739319,0.32999543109579027,9.694622143880657e-12,4.435776505267895e-06,1.3963277408342569e-09,1.69743297091298e-08,1.0024947636898082e-07,7.286390810215741e-08,5.111308652476318e-10
0.007148589049034707,0.08314452341202816,0.0,0.0,0.0,0.0,0.669997569757886,0.32999523722369994,1.0043209622568956e-11,4.613582858304225e-06,1.5053240989324395e-09,1.835522294004579e-08,1.1276272851296746e-07,8.186321309150573e-08,5.318574844743915e-10
0.007424020490335007,0.08314451544988209,0.0,0.0,0.0,0.0,0.6699974665119666,0.32999504212594233,1.0392297135505142e-11,4.7913913768295684e-06,1.61842252091699e-09,1.978985851983576e-08,1.2627379788080769e-07,9.155628114470457e-08,5.522977676088314e-10
0.007699451931635307,0.08314450744423862,0.0,0.0,0.0,0.0,0.6699973621981903,0.32999484576191235,1.0741884090402524e-11,4.969201765365594e-06,1.7356255156248077e-09,2.1278229669519542e-08,1.408208165951803e-07,1.019649436526677e-07,5.724598294492775e-10
0.007974883372935606,0.08314449939352511,0.0,0.0,0.0,0.0,0.6699972567785762,0.32999464809170026,1.1091969890017929e-11,5.147013724998594e-06,1.8569356582561295e-09,2.2820329576801344e-08,1.564419154971683e-07,1.1311034032862721e-07,5.923523546371729e-10
0.008250314814235906,0.08314449129616919,0.0,0.0,0.0,0.0,0.6699971502151475,0.32999444907613723,1.1442553931220676e-11,5.3248269535999925e-06,1.982355589996732e-09,2.4416151303634667e-08,1.7317522412948808e-07,1.250128735606776e-07,6.119844311722569e-10
